,Unnamed: 0,img_path,tagName,originalImage,left,top,width,height,Rleft,Rtop,Rwidth,Rheight,fileName
110,110,/media/tohn/SSD/mammo_custom/train/Internal/mammo_110.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-8cbebef6ccd04207906d9755505fcec7?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=0XsSD7h1uKJPNEXxeIiduJW7TrRFw0rjXS2fU1SzUFU%3D,89,338,32,26,0.12640314,0.47510982,0.045387994,0.03660322,mammo_110.jpg
111,111,/media/tohn/SSD/mammo_custom/train/Internal/mammo_111.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-92d5fb125c6942f79e3d3758a9402af5?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=R81R6BljLK2wMvRcRRVu902Ti16KtqETtHVEnrG53cc%3D,58,374,27,25,0.08247927599999999,0.5263543,0.03806735,0.03513909,mammo_111.jpg
112,112,/media/tohn/SSD/mammo_custom/train/Internal/mammo_112.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-c7e875aabe7548f4bbcd104f8cedb9d9?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=JzvLkvwKnM6I%2FGmNnipPwtb086%2FeljAcHmC0vZZ6mRU%3D,545,319,26,25,0.7662274,0.44875550000000003,0.03660322,0.03513909,mammo_112.jpg
113,113,/media/tohn/SSD/mammo_custom/train/Internal/mammo_113.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-7efd45814361449383671ef98a75188a?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=CXiFvr0AEboU3fNbjojdBZNEBjEb7kjGyjWObOttng4%3D,563,349,31,29,0.7911176,0.49121523,0.043923866,0.04099561,mammo_113.jpg
114,114,/media/tohn/SSD/mammo_custom/train/Internal/mammo_114.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-d2b3e6f9eac64c68be3399d4c34b9c70?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=gKvzKmvhD3hH%2BwP2hn6ss7COC5GOZ4bOeb%2FWRSJ%2FgsU%3D,501,271,38,38,0.704734,0.38140556,0.054172765,0.054172765,mammo_114.jpg
115,115,/media/tohn/SSD/mammo_custom/train/Internal/mammo_115.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-118431d9c45f4a6299e9c02f8e15566f?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=KPD9ww81Xbwc3WeHBB6Pe9GnWDAzEoOxzVl8wknRAV8%3D,113,437,26,25,0.16007811,0.614202,0.03660322,0.03513909,mammo_115.jpg
116,116,/media/tohn/SSD/mammo_custom/train/Internal/mammo_116.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-118431d9c45f4a6299e9c02f8e15566f?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=KPD9ww81Xbwc3WeHBB6Pe9GnWDAzEoOxzVl8wknRAV8%3D,151,439,27,27,0.21278673,0.6171303000000001,0.03806735,0.03806735,mammo_116.jpg
117,117,/media/tohn/SSD/mammo_custom/train/Internal/mammo_117.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-5bb515f40eb64e519fe8c5baec46d0db?sv=2019-12-12&se=2021-05-08T06%3A52%3A38Z&sr=b&sp=r&sig=PdhhRJm%2B%2BlXLETpXnx0Li8ppAaHjKZJR2bURTqKjktE%3D,102,318,54,34,0.14397268,0.44729137,0.0761347,0.04831625,mammo_117.jpg
118,118,/media/tohn/SSD/mammo_custom/train/Internal/mammo_118.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-52491c458d604e87bc1219946f6e1382?sv=2019-12-12&se=2021-05-08T06%3A52%3A39Z&sr=b&sp=r&sig=2Ga%2F9rxayVtNalkAHA6pAdXmrI%2FCUay71Mt1aGDuN1k%3D,98,332,55,34,0.13811617,0.46632504,0.077598825,0.04831625,mammo_118.jpg
119,119,/media/tohn/SSD/mammo_custom/train/Internal/mammo_119.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-2d157335dd7c46e78a0c1263a10f40eb?sv=2019-12-12&se=2021-05-08T06%3A52%3A39Z&sr=b&sp=r&sig=UThwT%2FEKpwoepteMP7EGNepw5OYP4h2w%2BQf6HQM48VA%3D,113,403,64,44,0.16007811,0.5673499,0.09077599,0.06295754,mammo_119.jpg
120,120,/media/tohn/SSD/mammo_custom/train/Internal/mammo_120.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-90557261f4fd428f9db34b96413b4e82?sv=2019-12-12&se=2021-05-08T06%3A52%3A39Z&sr=b&sp=r&sig=q%2Fl9xdfzh7sBPsN1mFLTZm%2FKdmFcd18lUuCaTffHpcE%3D,146,344,32,23,0.20546609,0.4838946,0.045387994,0.033674962999999995,mammo_120.jpg
121,121,/media/tohn/SSD/mammo_custom/train/Internal/mammo_121.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-90557261f4fd428f9db34b96413b4e82?sv=2019-12-12&se=2021-05-08T06%3A52%3A39Z&sr=b&sp=r&sig=q%2Fl9xdfzh7sBPsN1mFLTZm%2FKdmFcd18lUuCaTffHpcE%3D,121,318,43,28,0.17032701,0.44729137,0.06149341,0.03953148,mammo_121.jpg
122,122,/media/tohn/SSD/mammo_custom/train/Internal/mammo_122.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-90557261f4fd428f9db34b96413b4e82?sv=2019-12-12&se=2021-05-08T06%3A52%3A39Z&sr=b&sp=r&sig=q%2Fl9xdfzh7sBPsN1mFLTZm%2FKdmFcd18lUuCaTffHpcE%3D,177,338,34,36,0.24938996,0.47510982,0.04831625,0.05124451,mammo_122.jpg
123,123,/media/tohn/SSD/mammo_custom/train/Internal/mammo_123.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-0d45dea24cd048b2b3eca5b1e84e19a2/i-90557261f4fd428f9db34b96413b4e82?sv=2019-12-12&se=2021-05-08T06%3A52%3A39Z&sr=b&sp=r&sig=q%2Fl9xdfzh7sBPsN1mFLTZm%2FKdmFcd18lUuCaTffHpcE%3D,166,302,42,34,0.23328455,0.42484137,0.060029282999999996,0.04831625,mammo_123.jpg
0,0,/media/tohn/SSD/mammo_custom/train/External/mammo_124.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-3d172f166ca14e438f475223ff7aaf30?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=TP%2BWRfPyBmPBmOuReAY0EJSXUTETu2kGU0wSaOHyu6g%3D,189,287,37,40,0.37549406,0.5675234,0.07312253,0.078895465,mammo_124.jpg
1,1,/media/tohn/SSD/mammo_custom/train/External/mammo_125.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-c1559604d73c46f9894914b8579fe820?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Kb62IsRLmOBvq%2Bb5Ep0x95ChrOKc8nm0GldTO3y4TcI%3D,214,365,31,34,0.30196628,0.5136719,0.043539327,0.049157303,mammo_125.jpg
2,2,/media/tohn/SSD/mammo_custom/train/External/mammo_126.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-c99ea511d41f42f3a0ea5fe995ccb552?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=1Lh0kO5RlypUQG0%2FCv1OzqAXlYVmAmzFQJXytIVS%2B9c%3D,358,323,26,25,0.5028090000000001,0.45468313,0.037921347,0.036516852999999995,mammo_126.jpg
3,3,/media/tohn/SSD/mammo_custom/train/External/mammo_127.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-c99ea511d41f42f3a0ea5fe995ccb552?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=1Lh0kO5RlypUQG0%2FCv1OzqAXlYVmAmzFQJXytIVS%2B9c%3D,331,403,31,22,0.46488765,0.56704265,0.04494382,0.03230337,mammo_127.jpg
4,4,/media/tohn/SSD/mammo_custom/train/External/mammo_128.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-c99ea511d41f42f3a0ea5fe995ccb552?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=1Lh0kO5RlypUQG0%2FCv1OzqAXlYVmAmzFQJXytIVS%2B9c%3D,406,339,25,22,0.5716292,0.47715503,0.036516852999999995,0.03230337,mammo_128.jpg
5,5,/media/tohn/SSD/mammo_custom/train/External/mammo_129.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-92d1688d7dae4c25aa566f44e9164bdc?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=%2F7RLaQmWMgGVfz6AD8JE3eklfdf0%2FggbERblAaYk1Z4%3D,401,417,37,34,0.56320226,0.58670557,0.053370785,0.049157303,mammo_129.jpg
6,6,/media/tohn/SSD/mammo_custom/train/External/mammo_130.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-8526e9f8fb934e2d8b5621a7ae8ee722?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=7JA%2BVgPh72KA1GJS6vSqrcfxKlceUPL2nrWeICq2riI%3D,205,564,30,26,0.28932583,0.7931663000000001,0.042134833,0.037921347,mammo_130.jpg
7,7,/media/tohn/SSD/mammo_custom/train/External/mammo_131.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-7707b686bf6f406a968f281d1dbe1697?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=kLEQeul%2Fh49j%2BXvRH8ib1MFeR8eCGuBWqmHBAK%2BUp2g%3D,375,627,31,22,0.5266854000000001,0.8816494,0.04494382,0.03230337,mammo_131.jpg
8,8,/media/tohn/SSD/mammo_custom/train/External/mammo_132.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-7707b686bf6f406a968f281d1dbe1697?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=kLEQeul%2Fh49j%2BXvRH8ib1MFeR8eCGuBWqmHBAK%2BUp2g%3D,341,619,43,30,0.4789326,0.8704134,0.06039326,0.042134833,mammo_132.jpg
9,9,/media/tohn/SSD/mammo_custom/train/External/mammo_133.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-65d3623b9e8c4fff8e0f6248fd3fac9b?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=SGBn5iPIPyoDLqaTqsJwtmgBN%2Fk8UjKas%2Fm2vq0mQAQ%3D,238,349,28,26,0.33426967,0.49119997,0.039325844,0.037921347,mammo_133.jpg
10,10,/media/tohn/SSD/mammo_custom/train/External/mammo_134.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-76fc4451ac0e47d484140b0626291ebf?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=pfNAXjKQ%2Fe4GkwoJbWJbvF5sFFTIadnS8TyCL6e%2Fr2g%3D,305,456,35,36,0.42977527,0.64148086,0.050561797,0.05196629,mammo_134.jpg
11,11,/media/tohn/SSD/mammo_custom/train/External/mammo_135.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-76fc4451ac0e47d484140b0626291ebf?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=pfNAXjKQ%2Fe4GkwoJbWJbvF5sFFTIadnS8TyCL6e%2Fr2g%3D,279,236,45,35,0.39325842,0.33249209999999996,0.06320225,0.050561797,mammo_135.jpg
12,12,/media/tohn/SSD/mammo_custom/train/External/mammo_136.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-76fc4451ac0e47d484140b0626291ebf?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=pfNAXjKQ%2Fe4GkwoJbWJbvF5sFFTIadnS8TyCL6e%2Fr2g%3D,385,295,99,73,0.5421348000000001,0.41535726,0.14044943,0.10252809,mammo_136.jpg
13,13,/media/tohn/SSD/mammo_custom/train/External/mammo_137.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-65886ee1ce134b81816e3c7c0c1cfc5c?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=%2FAwt87BZqTr7tmJGJn5m7Qn3Zhsaxzb6AOIbO0CiLLo%3D,334,167,20,29,0.46910113,0.235582,0.029494382000000003,0.04073034,mammo_137.jpg
14,14,/media/tohn/SSD/mammo_custom/train/External/mammo_138.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-65886ee1ce134b81816e3c7c0c1cfc5c?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=%2FAwt87BZqTr7tmJGJn5m7Qn3Zhsaxzb6AOIbO0CiLLo%3D,242,268,22,28,0.33988765,0.37743592,0.03230337,0.039325844,mammo_138.jpg
15,15,/media/tohn/SSD/mammo_custom/train/External/mammo_139.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-639c3c89d898400ba9af5a6cdc89b828?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=NMJuOeZRB2v43P%2FQFHxb82jXwN8kb53gBrkpog7VXUo%3D,316,422,27,18,0.44319776,0.59372807,0.037868163999999996,0.026685392000000002,mammo_139.jpg
16,16,/media/tohn/SSD/mammo_custom/train/External/mammo_140.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-639c3c89d898400ba9af5a6cdc89b828?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=NMJuOeZRB2v43P%2FQFHxb82jXwN8kb53gBrkpog7VXUo%3D,199,446,20,17,0.27910239,0.6274359,0.028050492000000003,0.025280898,mammo_140.jpg
17,17,/media/tohn/SSD/mammo_custom/train/External/mammo_141.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-639c3c89d898400ba9af5a6cdc89b828?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=NMJuOeZRB2v43P%2FQFHxb82jXwN8kb53gBrkpog7VXUo%3D,426,436,25,15,0.59887797,0.613391,0.035063114,0.021067416000000002,mammo_141.jpg
18,18,/media/tohn/SSD/mammo_custom/train/External/mammo_142.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-639c3c89d898400ba9af5a6cdc89b828?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=NMJuOeZRB2v43P%2FQFHxb82jXwN8kb53gBrkpog7VXUo%3D,287,479,20,26,0.40392706,0.67378426,0.029453015,0.037921347,mammo_142.jpg
19,19,/media/tohn/SSD/mammo_custom/train/External/mammo_143.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-639c3c89d898400ba9af5a6cdc89b828?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=NMJuOeZRB2v43P%2FQFHxb82jXwN8kb53gBrkpog7VXUo%3D,242,437,20,15,0.34081346,0.61479545,0.029453015,0.021067416000000002,mammo_143.jpg
20,20,/media/tohn/SSD/mammo_custom/train/External/mammo_144.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-639c3c89d898400ba9af5a6cdc89b828?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=NMJuOeZRB2v43P%2FQFHxb82jXwN8kb53gBrkpog7VXUo%3D,253,274,25,31,0.35624123,0.3858629,0.035063114,0.043539327,mammo_144.jpg
21,21,/media/tohn/SSD/mammo_custom/train/External/mammo_145.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-adbc8ab83ed6439ca4f0d9df13aa9226?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=7uIhjWRolwVeM5%2F7S3O6IPXczF%2FHyW1yd9n83j07BPw%3D,350,241,30,34,0.49157304,0.33951458,0.042134833,0.04775281,mammo_145.jpg
22,22,/media/tohn/SSD/mammo_custom/train/External/mammo_146.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-88000aeb245d425dbb9d1fe94af33d45?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=2RBUAnSTUG70GXxbDdiYvpR%2BjFBN%2BPA1V1%2FiZmvccGE%3D,322,427,44,41,0.45224719999999996,0.6007505,0.061797753,0.05758427,mammo_146.jpg
23,23,/media/tohn/SSD/mammo_custom/train/External/mammo_147.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-8652dd7e8b084cef9f173a96dc51bf99?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=57HZRP7vy9pC9FgZMjwIQNuknI3pBO%2BEDn6oJx9cHR4%3D,153,257,57,28,0.21629213,0.3619865,0.08005618,0.039325844,mammo_147.jpg
24,24,/media/tohn/SSD/mammo_custom/train/External/mammo_148.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-f96908bcc56841f881ca7d08fbb5c96a?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=SHm%2FqUu9y8a9peFtTosbUguz4uSu0cerMqW22O6UANw%3D,190,290,35,33,0.37747034,0.5734406,0.07114624,0.06706114,mammo_148.jpg
25,25,/media/tohn/SSD/mammo_custom/train/External/mammo_149.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-bee22270793f4b25b13fad746295e19b?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=4Be8g3%2BtvZYdkUltu3%2BwUy19ltX%2B4B1U7F8FkZsBfbE%3D,117,292,30,33,0.23122529999999997,0.57738537,0.06126482,0.06508876,mammo_149.jpg
26,26,/media/tohn/SSD/mammo_custom/train/External/mammo_150.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-f455c87fd30b4c7c9e131dd774ef8d42?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Cl88qEBmkuCtDrLE6VcfoybbVcUUQSTO5ZycsIYQYGY%3D,367,323,42,42,0.51544946,0.45468313,0.058988765,0.058988765,mammo_150.jpg
27,27,/media/tohn/SSD/mammo_custom/train/External/mammo_151.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-f455c87fd30b4c7c9e131dd774ef8d42?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Cl88qEBmkuCtDrLE6VcfoybbVcUUQSTO5ZycsIYQYGY%3D,328,356,37,42,0.46067417,0.5010314,0.053370785,0.058988765,mammo_151.jpg
28,28,/media/tohn/SSD/mammo_custom/train/External/mammo_152.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-f455c87fd30b4c7c9e131dd774ef8d42?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Cl88qEBmkuCtDrLE6VcfoybbVcUUQSTO5ZycsIYQYGY%3D,233,311,39,40,0.3272472,0.43782917,0.054775283,0.056179777,mammo_152.jpg
29,29,/media/tohn/SSD/mammo_custom/train/External/mammo_153.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-f455c87fd30b4c7c9e131dd774ef8d42?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Cl88qEBmkuCtDrLE6VcfoybbVcUUQSTO5ZycsIYQYGY%3D,407,282,22,23,0.5730337,0.39709884,0.03230337,0.033707865,mammo_153.jpg
30,30,/media/tohn/SSD/mammo_custom/train/External/mammo_154.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-f455c87fd30b4c7c9e131dd774ef8d42?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Cl88qEBmkuCtDrLE6VcfoybbVcUUQSTO5ZycsIYQYGY%3D,265,213,26,18,0.37359549999999997,0.30018872,0.037921347,0.026685392000000002,mammo_154.jpg
31,31,/media/tohn/SSD/mammo_custom/train/External/mammo_155.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-f455c87fd30b4c7c9e131dd774ef8d42?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Cl88qEBmkuCtDrLE6VcfoybbVcUUQSTO5ZycsIYQYGY%3D,290,378,25,31,0.40870786,0.5319303000000001,0.036516852999999995,0.04494382,mammo_155.jpg
32,32,/media/tohn/SSD/mammo_custom/train/External/mammo_156.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-ca8927cc55384a72b181798e159ed7b0?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Ro8Yji5biMect%2FZbmMcsA2k%2FRMvBW985PQ4C2I3NwCE%3D,280,395,34,34,0.39466292,0.5558066999999999,0.04775281,0.04775281,mammo_156.jpg
33,33,/media/tohn/SSD/mammo_custom/train/External/mammo_157.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-e5bfba2331b842a8acd97c5887af7606?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=B2jtnXdlY7dW6w%2FfgfW6gCH4quBybkxJAlt48FRKI8c%3D,381,221,37,29,0.5351123999999999,0.31142467,0.053370785,0.04073034,mammo_157.jpg
34,34,/media/tohn/SSD/mammo_custom/train/External/mammo_158.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-e5bfba2331b842a8acd97c5887af7606?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=B2jtnXdlY7dW6w%2FfgfW6gCH4quBybkxJAlt48FRKI8c%3D,217,332,21,29,0.30617976,0.46732357,0.030898876000000002,0.04073034,mammo_158.jpg
35,35,/media/tohn/SSD/mammo_custom/train/External/mammo_159.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-40af16d5e44c4fa8a12acce2c3cc3ac9?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=ldHIQXnaID5ggsnFDtIJ0Wd%2F%2B0OXz1R0P44tvlv9pGI%3D,490,603,36,25,0.68820226,0.8479415000000001,0.05196629,0.036516852999999995,mammo_159.jpg
36,36,/media/tohn/SSD/mammo_custom/train/External/mammo_160.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-e516a89fe196477eb33fc50e2c68eff7?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=lFnsP9KECoNKOx8cTwRRVtuYkGD0X34to7SAqmnM03Y%3D,349,429,23,18,0.49016854,0.6035595,0.033707865,0.026685392000000002,mammo_160.jpg
37,37,/media/tohn/SSD/mammo_custom/train/External/mammo_161.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-e516a89fe196477eb33fc50e2c68eff7?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=lFnsP9KECoNKOx8cTwRRVtuYkGD0X34to7SAqmnM03Y%3D,406,442,23,35,0.5716292,0.62181795,0.033707865,0.050561797,mammo_161.jpg
38,38,/media/tohn/SSD/mammo_custom/train/External/mammo_162.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-8f1078417de64fb6ac09411e857de628?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=7zE0CAShiOihzG0Yvx%2BJpYliqj5RMs2b38yvjEq4nr0%3D,300,314,29,31,0.42275280000000004,0.44204265,0.04073034,0.043539327,mammo_162.jpg
39,39,/media/tohn/SSD/mammo_custom/train/External/mammo_163.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-8f1078417de64fb6ac09411e857de628?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=7zE0CAShiOihzG0Yvx%2BJpYliqj5RMs2b38yvjEq4nr0%3D,433,325,20,21,0.6081460999999999,0.45749209999999996,0.028089887999999997,0.030898876000000002,mammo_163.jpg
40,40,/media/tohn/SSD/mammo_custom/train/External/mammo_164.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-e7c2df9f5d174974a069d24912066e70?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=h%2FAjhQo0TrQvaHNW7wBeHdmdARAUvVQogTRWfGxqLdY%3D,129,479,35,26,0.18117978,0.67378426,0.050561797,0.037921347,mammo_164.jpg
41,41,/media/tohn/SSD/mammo_custom/train/External/mammo_165.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-e7c2df9f5d174974a069d24912066e70?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=h%2FAjhQo0TrQvaHNW7wBeHdmdARAUvVQogTRWfGxqLdY%3D,168,495,40,34,0.23735955,0.69625616,0.056179777,0.049157303,mammo_165.jpg
