,img_path,tagName,originalImage,left,top,width,height,Rleft,Rtop,Rwidth,Rheight
136,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-70be05d6c4f847a28c4bdc8d76d2f96d?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=2kroAd%2BCxAachcWfuc8Ec0m19%2Fi%2FWV%2FSWuXzPuFirzI%3D,452,300,42,42,0.5067114,0.41768664,0.048098434,0.059722222
137,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d66959db29634161a888f28abb7991aa?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=uby4Nd5HJY6MIzTAnLsOHKIlRCF%2ByrQNEq9VsOixYiQ%3D,327,218,25,52,0.3650893,0.3025026,0.029017856,0.073509015
138,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d66959db29634161a888f28abb7991aa?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=uby4Nd5HJY6MIzTAnLsOHKIlRCF%2ByrQNEq9VsOixYiQ%3D,354,239,25,52,0.3950893,0.3325026,0.029017856,0.073509015
139,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d66959db29634161a888f28abb7991aa?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=uby4Nd5HJY6MIzTAnLsOHKIlRCF%2ByrQNEq9VsOixYiQ%3D,349,236,42,44,0.3897768,0.3279811,0.04799107,0.061026353
140,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-1ac72008cba54a00bd1aaec954fd1f35?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=Tuu%2F6EXLGQDk5dVD4Q3uPcnXF7Per1HqKy93Tyd0y0U%3D,508,343,58,54,0.56132597,0.4715149,0.06519337,0.075445816
141,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cb3c69f97cec4e43b173c19ca6797bb4?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=KzFQJZZi%2BmVH9oXDN3WeCFXbGTznn5vRgAlx83wqYMo%3D,460,319,22,40,0.5145414,0.44407552,0.025727069,0.055555556
142,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-49747ce56d3e4a21b62f0b6758bb5444?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=77TnqWco%2B7fXhqfu8YMmYDiGnNYegWN7xAy8eD096IA%3D,477,281,55,34,0.5346756,0.39129776,0.06263982,0.047222223
143,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-bafb6984e3134639a19724e5ef80ecec?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=TF%2BanBrmd7FzQ66Q4sXD%2FpNxmKtPq6dP9xJMVhGpLGk%3D,520,322,40,46,0.58277404,0.4482422,0.04474273,0.06388889
144,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-5307a5babb574ef58a7b0263ccde8c2e?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=6tZivfiMyFaM5He4zbMx5vmJenbwASmgTo%2Fd46tPEcg%3D,379,286,62,37,0.424581,0.39824218,0.07039106,0.05138889
145,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-019bed01cd274adbb58be9486d417bfb?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=GUdvbcp9sWEIr%2BdDwio9oogbZ2HFoJAaC5G0Q6JzOHY%3D,488,338,42,56,0.54464287,0.4704644,0.04799107,0.07777778
146,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-013e4d8201b444b59ed0af894e4a0c5f?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=f9jB9wrlPQdqLjkXfnAVbOiuWHCLPVJEXJUe%2F42Fzic%3D,485,338,38,48,0.54301673,0.4704644,0.042458102,0.068055555
147,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-12d29fef86df4612976ad68203d795f1?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=NxQ%2B4er1xHHgxOaz%2Bhq51kFZ6GS9BLTE8DPFPCoGOiw%3D,447,289,42,58,0.5,0.40240887,0.046979867,0.08055556
148,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-019308f162194b14861d4ba333b11326?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=ybvMtcCCPDId5yT4pjgYtk57anUPRW6lcW%2F99MNWdC8%3D,470,267,42,50,0.52684563,0.3718533,0.046979867,0.07083333
149,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-0d69707f06ae4a1d88c119dd9d43f534?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=48tgB7vAY2aVGsV25fVVPXoa6%2FDDLG6WTxoQsPIrHzc%3D,456,271,43,42,0.5106145,0.37740886,0.04916201,0.059722222
150,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2d7dba2723214b15843a8d94ff04161d?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=%2BoY81W%2BTj73rlg4A5giMdrqc%2FXM0LVA1AVa8IHQD93I%3D,432,339,50,43,0.48218262,0.4698954,0.055679288,0.060857538
151,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2d7dba2723214b15843a8d94ff04161d?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=%2BoY81W%2BTj73rlg4A5giMdrqc%2FXM0LVA1AVa8IHQD93I%3D,447,261,75,73,0.4988864,0.36201158,0.084632516,0.10096819
152,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-34a27baa834e4229a5c4c9bef5ad4891?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=KAEhqRV%2BmooZzP%2B0K1XG%2BrvsYKpcssl7oU6Qm%2F%2FJzcw%3D,433,324,59,72,0.4854586,0.45101997,0.06711409,0.1
153,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-34a27baa834e4229a5c4c9bef5ad4891?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=KAEhqRV%2BmooZzP%2B0K1XG%2BrvsYKpcssl7oU6Qm%2F%2FJzcw%3D,455,261,50,62,0.5100671,0.36351997,0.055928413,0.0875
154,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-acfa1bea1ef3401dae6ea8de8ee8c89f?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=pBTxbTbMxIGB72e3h2vTcMW8ZnA5JM%2Feo4ZBpLk4O%2Bg%3D,451,321,55,66,0.5055928,0.4468533,0.061521254,0.093055554
155,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-acfa1bea1ef3401dae6ea8de8ee8c89f?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=pBTxbTbMxIGB72e3h2vTcMW8ZnA5JM%2Feo4ZBpLk4O%2Bg%3D,460,248,34,74,0.5145414,0.3454644,0.039149888,0.10277778
156,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ca53e84ab6c54f13b50230e62e8fb554?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=92KiYu8vGfcwRGaCIdEYiPL5T2x8T%2BxFjQ86xWkc3l4%3D,440,270,77,95,0.49328858,0.37601995,0.086129755,0.13194445
157,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ca53e84ab6c54f13b50230e62e8fb554?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=92KiYu8vGfcwRGaCIdEYiPL5T2x8T%2BxFjQ86xWkc3l4%3D,403,220,71,29,0.45190156,0.3065755,0.08053691,0.04027778
158,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-600ad5d735dd48e6974f6bc8174edcbf?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=Yjsshax2hyX9vrrdyBmkaYns9I79wQE8fdG06a8uLuA%3D,455,312,51,43,0.5100671,0.4343533,0.058165547,0.06111111
159,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-600ad5d735dd48e6974f6bc8174edcbf?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=Yjsshax2hyX9vrrdyBmkaYns9I79wQE8fdG06a8uLuA%3D,408,228,68,40,0.45637584,0.31768662,0.077181205,0.055555556
160,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-a481913169434a40a23726aab0087f0d?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=ozAfpOTMJmPZdbX9%2BGBGz9G%2Bv66tqh8EEkmxtG03%2FEw%3D,415,230,44,42,0.46420583,0.3204644,0.05033557,0.058333334
161,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-a481913169434a40a23726aab0087f0d?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=ozAfpOTMJmPZdbX9%2BGBGz9G%2Bv66tqh8EEkmxtG03%2FEw%3D,433,286,89,82,0.4854586,0.39824218,0.10067114,0.11388889
162,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-745e759152f14fd2b2637d3bff08d80b?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=spY3ZlE6OaX8gsg4Tn8BSHwowznTS7bsJXlD3CAaKE8%3D,436,269,24,23,0.48769575,0.37463108,0.026845638,0.031944446
163,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-745e759152f14fd2b2637d3bff08d80b?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=spY3ZlE6OaX8gsg4Tn8BSHwowznTS7bsJXlD3CAaKE8%3D,427,385,26,20,0.4787472,0.53574216,0.030201342,0.027777778
164,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-745e759152f14fd2b2637d3bff08d80b?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=spY3ZlE6OaX8gsg4Tn8BSHwowznTS7bsJXlD3CAaKE8%3D,439,324,21,22,0.49105147,0.45101997,0.0246085,0.030555556
165,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e796fbacf09143eea5eb10c294e4ce15?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=PTMG2UfOal4%2B%2BVAfKnpfE%2FyHwnQPbDtL%2BzRRTmMx%2FgI%3D,485,268,32,33,0.5425056,0.3732422,0.03691275,0.045833334
166,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cffa7e0985844348b4af0a9fdbde2490?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=9y2WWdcxJLwXXouOw7ZZ9bb5bwx2X3ew0cjlhGr7hJs%3D,477,278,29,41,0.5323661,0.38659415,0.03348214,0.056865465
167,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-6ee8e12d84894026a57a039856a8bcee?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=6DiJvPbNa2JUmcuaf1uyjUSnWgt7dbMCnJNyuZxuRMY%3D,345,365,48,30,0.3870246,0.50796443,0.054809842,0.041666668
168,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-8f47f7157e6144ec8998cb9e83b771a1?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=PivzMDk43%2F1RlYfsuh9BwuHm6hoUzOgD8pFLIjAFRno%3D,381,380,58,28,0.42681563,0.52879775,0.06480447,0.03888889
169,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-1e73af9e26bd4ca0a0c7724e0f50396b?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=8dvucWP5owXNJcw1wetM3tXn2ZkQMshaazp5hTNjYlk%3D,367,349,56,42,0.41005588,0.48574218,0.062569834,0.059722222
170,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-26c7c6f15adb415a805e0875bcd8f947?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=LFzdRiNQuFfgjloMIA1hlmqrmoKuI8cPDqXG3hSjnV8%3D,396,356,56,29,0.43722466,0.48867723,0.06167401,0.04109589
171,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-78e35850a14049dab646cab21e1d8051?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=4eWPQuzifAbWV1ZPwaTBWEZektR8etLzUuI4uYyH1oI%3D,371,358,71,40,0.41452515,0.4982422,0.07932961,0.055555556
172,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-86e4e04384e041a49fa78f7dbe1b5554?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=r4if6PHbebkf5L3nVYxroWoB3ieHLTOgmYEl98XtdTQ%3D,491,323,72,79,0.54860336,0.44963107,0.08044693,0.11111111
173,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-504a818e3a10405f9a757776b3a71a69?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=eiqsOmOB%2BKaQe6X7g6WgO0wamxsxGOu6GboB1dwmIKk%3D,490,376,58,43,0.54809844,0.5232422,0.06487696,0.06111111
174,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-26113c45eeb14856ab884b1b4ab613bb?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=%2B0Kj55WUSb8%2BuZ9j9VWbNzh0TqknKfZQ7FznXbiUK2w%3D,357,329,48,47,0.3988827,0.45796442,0.054748602,0.06527778
175,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-26113c45eeb14856ab884b1b4ab613bb?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=%2B0Kj55WUSb8%2BuZ9j9VWbNzh0TqknKfZQ7FznXbiUK2w%3D,448,393,69,46,0.50167596,0.5468533,0.07821229,0.06388889
176,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=enreXq0p8hodBAgeY03kHmPbN6Ty2R9DOIQbq%2FSqZrU%3D,478,298,41,24,0.5351955,0.41490886,0.046927374,0.033333335
177,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=enreXq0p8hodBAgeY03kHmPbN6Ty2R9DOIQbq%2FSqZrU%3D,448,404,73,41,0.50167596,0.56213105,0.08156425,0.056944445
178,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=enreXq0p8hodBAgeY03kHmPbN6Ty2R9DOIQbq%2FSqZrU%3D,366,299,43,68,0.40893856,0.41629773,0.048044693,0.094444446
179,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=enreXq0p8hodBAgeY03kHmPbN6Ty2R9DOIQbq%2FSqZrU%3D,476,357,62,28,0.5318436,0.4968533,0.07039106,0.03888889
180,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-61251cced5534210ba04ce0d3654f1be?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=J2XvzkR8w%2BdokHN1TpEKihalYwWoWxk4cNYJW8UnATE%3D,418,392,92,41,0.46651787,0.5454644,0.102678575,0.056944445
181,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-6fc8226c637844838d651e04971182f7?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=o8RFKdhksL9GODuFkEJQndyUAjn3D%2FgXNWYsqcSDYJo%3D,417,400,81,32,0.4675615,0.55657554,0.09172259,0.044444446
182,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-58c121edd7a74714920356a79eac8e19?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=s%2Fs3d8RGbA1IpNkWmTbEJNBxeUIWe2ZnWB%2BpyUvvVC4%3D,436,389,51,37,0.4877232,0.54054695,0.058035713,0.052704576
183,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-54e8f0c16fd944f5b366c0f34fc5b636?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=Cnrxq8Kb7ODAFWSIpBCaWIrkAzjq%2BXnAHsN35CK0lAQ%3D,436,382,42,42,0.48769575,0.5315755,0.046979867,0.059722222
184,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-54e8f0c16fd944f5b366c0f34fc5b636?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=Cnrxq8Kb7ODAFWSIpBCaWIrkAzjq%2BXnAHsN35CK0lAQ%3D,415,264,24,46,0.46532437,0.36768663,0.026845638,0.06388889
185,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d19052b731b24d5da28aa701bb3d3769?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=DLd%2FYJtXvdppmq24Bx1YirvFwaVWPeY6R%2BiKq4x7r3g%3D,424,274,30,46,0.47374302,0.38157552,0.03463687,0.06388889
186,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-fe373daff57a4e8cb6c7628612567788?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=NkUOFkx85%2Bbwse%2BIO5SLUyqX%2FjtXEeIeqW3z3lxfi8o%3D,397,290,59,40,0.4440716,0.40379775,0.06599553,0.055555556
187,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ede55b6d9feb437fabfbe9158edcc732?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=ShFwNHtJPsyZ1R8ZFWqTYVlCiFtL3SLbd%2FxKZVGV%2FUA%3D,352,360,50,32,0.3944134,0.50101995,0.05698324,0.044444446
188,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c35247e66884444e990db91c2a224ff8?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=q4XgJumXJOavKJF3Le0vwkR1jD%2FkejpWTbcpSlb4ZGc%3D,440,315,48,45,0.49162012,0.43851998,0.0547486,0.0625
189,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-91ee92d294b5417fa819f58849a1dbd6?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=hLEIDjXLPt4I8LvGnNG6uMqstlf2Q0bxcnwQF2OQp3g%3D,383,359,45,20,0.4539007,0.49618533,0.05319149,0.027586207
190,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d2f40269a8824d4eb0530583dc843495?sv=2019-12-12&se=2021-06-08T04%3A36%3A12Z&sr=b&sp=r&sig=pZKR5Jrq%2FZTzKjEgTuaT5KyccJ8eHstQaz%2Byh2ZGNOA%3D,459,273,75,77,0.5131178,0.38030902,0.084501244,0.10785348
