,Unnamed: 0,img_path,tagName,originalImage,left,top,width,height,Rleft,Rtop,Rwidth,Rheight,fileName
109,109,/media/tohn/SSD/prostate_custom/train/prostate_custom_109.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c7cec0c051784b32aa278d7e7d48ee95?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=LbUJpBNx3LAyLInRFbpXTBsLFIrZy2JHtmnrOiwnMjg%3D,460,369,55,46,0.5145414,0.51351994,0.06263982,0.06388889,prostate_custom_109.jpg
110,110,/media/tohn/SSD/prostate_custom/train/prostate_custom_110.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c7cec0c051784b32aa278d7e7d48ee95?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=LbUJpBNx3LAyLInRFbpXTBsLFIrZy2JHtmnrOiwnMjg%3D,338,361,59,46,0.37919462,0.50240886,0.06599553,0.06388889,prostate_custom_110.jpg
111,111,/media/tohn/SSD/prostate_custom/train/prostate_custom_111.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cb26b6e351af4bc0956de7190abc80f1?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=b3Ed4I8eJqsMnTBahgpBIdO2so2itu4ad%2BXsxzXFw%2F4%3D,455,364,57,43,0.50894856,0.5065755,0.06375839,0.06111111,prostate_custom_111.jpg
112,112,/media/tohn/SSD/prostate_custom/train/prostate_custom_112.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cb26b6e351af4bc0956de7190abc80f1?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=b3Ed4I8eJqsMnTBahgpBIdO2so2itu4ad%2BXsxzXFw%2F4%3D,364,358,37,33,0.4082774,0.4982422,0.042505592,0.045833334,prostate_custom_112.jpg
113,113,/media/tohn/SSD/prostate_custom/train/prostate_custom_113.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d3e8b3abcb9c4240bc0f389d3b84e302?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=JOUDZlC5o5DqmvUR%2BzWEDEi6WSUsDc7toDGsmEqf4eI%3D,501,251,32,50,0.5604026999999999,0.34963107,0.03691275,0.07083333,prostate_custom_113.jpg
114,114,/media/tohn/SSD/prostate_custom/train/prostate_custom_114.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-fad936ec54ec4e3faa45752526f2dd95?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=GlJBblkTudEzJIWmO9XubgbMSDA%2BMSbPMzVtyS2dNVA%3D,477,230,37,29,0.5346755999999999,0.32046440000000004,0.041387025,0.04027778,prostate_custom_114.jpg
115,115,/media/tohn/SSD/prostate_custom/train/prostate_custom_115.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-aa5ece213b2e42ada3929a9c40f7e21e?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=Ki1zMPL1s%2BswgdNJkN%2FH7lHZOs7Ayvdx0sHwQajOFgY%3D,383,382,43,48,0.42905027,0.5315755,0.04916201,0.068055555,prostate_custom_115.jpg
116,116,/media/tohn/SSD/prostate_custom/train/prostate_custom_116.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-aa5ece213b2e42ada3929a9c40f7e21e?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=Ki1zMPL1s%2BswgdNJkN%2FH7lHZOs7Ayvdx0sHwQajOFgY%3D,499,295,19,33,0.5575419,0.41074220000000006,0.022346368,0.045833334,prostate_custom_116.jpg
117,117,/media/tohn/SSD/prostate_custom/train/prostate_custom_117.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-33e16df985964c16948cf2c6d5877898?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=q%2F5E7czKgnABWLNLKWjc05Ln%2FarCrjwbbyNVxdrUfEY%3D,501,433,37,34,0.5604026999999999,0.6024088000000001,0.042505592,0.047222223,prostate_custom_117.jpg
118,118,/media/tohn/SSD/prostate_custom/train/prostate_custom_118.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-33e16df985964c16948cf2c6d5877898?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=q%2F5E7czKgnABWLNLKWjc05Ln%2FarCrjwbbyNVxdrUfEY%3D,505,384,39,31,0.5659955,0.5343533,0.043624163,0.043055557,prostate_custom_118.jpg
119,119,/media/tohn/SSD/prostate_custom/train/prostate_custom_119.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2b7d8b523043491cb66f73cb0d6b3422?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=LO7FfHaTUNMPj0Nr8v8PN5ntJAvAiLSev%2FuaY2IjanM%3D,485,421,60,40,0.54362416,0.5857422,0.06823266,0.055555556,prostate_custom_119.jpg
120,120,/media/tohn/SSD/prostate_custom/train/prostate_custom_120.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2b7d8b523043491cb66f73cb0d6b3422?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=LO7FfHaTUNMPj0Nr8v8PN5ntJAvAiLSev%2FuaY2IjanM%3D,501,382,29,26,0.5604026999999999,0.5315755,0.033557046,0.036111113,prostate_custom_120.jpg
121,121,/media/tohn/SSD/prostate_custom/train/prostate_custom_121.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-514e6437f5a1422ea1a0b5fdb5d56112?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=p1ONZI2q8I2z53CQJAYozvr1oaCT%2FexIpMPajEN3XVQ%3D,466,404,61,32,0.52237135,0.56213105,0.06935123,0.044444446,prostate_custom_121.jpg
122,122,/media/tohn/SSD/prostate_custom/train/prostate_custom_122.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-514e6437f5a1422ea1a0b5fdb5d56112?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=p1ONZI2q8I2z53CQJAYozvr1oaCT%2FexIpMPajEN3XVQ%3D,493,355,27,48,0.5525727,0.4940755,0.03131991,0.068055555,prostate_custom_122.jpg
123,123,/media/tohn/SSD/prostate_custom/train/prostate_custom_123.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-93d9c0ef6a354012b8325795e89b457a?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=UnaY7p13DHHIhgtoi8YkagXE9pcTfSUvX114gLSguto%3D,463,413,49,25,0.51785713,0.57383406,0.0546875,0.036061026,prostate_custom_123.jpg
124,124,/media/tohn/SSD/prostate_custom/train/prostate_custom_124.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-17f5f96157264b85b39ddd10afd46e86?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=KI%2FjGIMceGajZkNVw%2BNoKcX2mWkor5MtBGwiEfs7TR8%3D,505,115,37,23,0.5659955,0.1607422,0.042505592,0.031944446,prostate_custom_124.jpg
125,125,/media/tohn/SSD/prostate_custom/train/prostate_custom_125.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-17f5f96157264b85b39ddd10afd46e86?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=KI%2FjGIMceGajZkNVw%2BNoKcX2mWkor5MtBGwiEfs7TR8%3D,532,141,26,48,0.5950783000000001,0.19685329999999998,0.030201342000000003,0.068055555,prostate_custom_125.jpg
126,126,/media/tohn/SSD/prostate_custom/train/prostate_custom_126.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-fa5c69062a024eb68a94ce1ca1fe7761?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=XPeM7CWZmJnFtgtX2s2z2caYmEcqZ9mjpKDDHeP9Hmw%3D,336,310,42,55,0.37611607,0.43097693,0.046875,0.0776699,prostate_custom_126.jpg
127,127,/media/tohn/SSD/prostate_custom/train/prostate_custom_127.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-7f07b52585b2462389f698aae44d4095?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=d4lnLhd28xz3UtuBbcGTGbhDUPPdp29QvuO0dNaJcyk%3D,337,314,46,36,0.37765363,0.43713108,0.05139665,0.05,prostate_custom_127.jpg
128,128,/media/tohn/SSD/prostate_custom/train/prostate_custom_128.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-0d166c5027994ec79addbff17fdc09f7?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=adEavEPYS51ggAAKANvChIVwji4PHMD8%2BzKNyvRsq8w%3D,442,296,57,34,0.49004424,0.40760216,0.06415929,0.046703298,prostate_custom_128.jpg
129,129,/media/tohn/SSD/prostate_custom/train/prostate_custom_129.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c44748282e1143b0ac08c893bef3f859?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=YykyNmsCL6Bi7VxkK0RZYa2KEGy1qB8%2FadMXUj%2F%2FnnM%3D,424,288,75,37,0.47427294,0.40101996,0.085011184,0.05138889,prostate_custom_129.jpg
130,130,/media/tohn/SSD/prostate_custom/train/prostate_custom_130.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-80aa415a088f49d08b3ecf95aef8c0cc?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=53SvbxQIDLWdck1byvMHzYeKbQ5wgMs6Cjj1BadxjLg%3D,427,290,71,35,0.4765625,0.4032377,0.08035714,0.04993065,prostate_custom_130.jpg
131,131,/media/tohn/SSD/prostate_custom/train/prostate_custom_131.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-32b4c590a86142fa89d1e8edd9b35799?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=8sa7BTh8YulqKjAq2PRkcLqgMVR71%2Bt0GZypAb6w%2Fjs%3D,458,287,43,33,0.51116073,0.3990768,0.04910714,0.045769765999999996,prostate_custom_131.jpg
132,132,/media/tohn/SSD/prostate_custom/train/prostate_custom_132.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-847be97612524c3c8e31e261cc352b25?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=CC1tAa4x7GnH39b1NJYBt6XNV43NgWoWBXVNh9ugPBE%3D,408,292,41,33,0.4564732,0.4060116,0.04575893,0.047156725,prostate_custom_132.jpg
133,133,/media/tohn/SSD/prostate_custom/train/prostate_custom_133.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-847be97612524c3c8e31e261cc352b25?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=CC1tAa4x7GnH39b1NJYBt6XNV43NgWoWBXVNh9ugPBE%3D,449,303,50,43,0.5011161,0.4212682,0.05691964,0.05963939,prostate_custom_133.jpg
134,134,/media/tohn/SSD/prostate_custom/train/prostate_custom_134.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-76abb22e2a504164a5d06fb321bd0314?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=0JEmMvaVhW5ICVhbvgYcimnq2%2FvAfoeZ7JktH02pvoU%3D,460,304,30,42,0.5139665,0.42324218,0.033519555,0.059722222,prostate_custom_134.jpg
135,135,/media/tohn/SSD/prostate_custom/train/prostate_custom_135.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-76abb22e2a504164a5d06fb321bd0314?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=0JEmMvaVhW5ICVhbvgYcimnq2%2FvAfoeZ7JktH02pvoU%3D,441,308,18,35,0.49273744,0.42879775,0.020111732,0.048611112000000005,prostate_custom_135.jpg
136,136,/media/tohn/SSD/prostate_custom/train/prostate_custom_136.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-70be05d6c4f847a28c4bdc8d76d2f96d?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=ugfJbuNaFyXevAwaxUGPP1cGXA%2FJdz0oP0fY7uIbqg4%3D,452,300,42,42,0.5067114,0.41768664,0.048098434,0.059722222,prostate_custom_136.jpg
137,137,/media/tohn/SSD/prostate_custom/train/prostate_custom_137.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d66959db29634161a888f28abb7991aa?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=X1w%2BvU1f41yRIT50CtkBdr7iRGb6yMXKU8Fi9WWTq9k%3D,327,218,25,52,0.3650893,0.3025026,0.029017856,0.073509015,prostate_custom_137.jpg
138,138,/media/tohn/SSD/prostate_custom/train/prostate_custom_138.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d66959db29634161a888f28abb7991aa?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=X1w%2BvU1f41yRIT50CtkBdr7iRGb6yMXKU8Fi9WWTq9k%3D,354,239,25,52,0.3950893,0.3325026,0.029017856,0.073509015,prostate_custom_138.jpg
139,139,/media/tohn/SSD/prostate_custom/train/prostate_custom_139.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d66959db29634161a888f28abb7991aa?sv=2019-12-12&se=2021-05-08T08%3A03%3A37Z&sr=b&sp=r&sig=X1w%2BvU1f41yRIT50CtkBdr7iRGb6yMXKU8Fi9WWTq9k%3D,349,236,42,44,0.3897768,0.32798109999999997,0.04799107,0.061026353,prostate_custom_139.jpg
140,140,/media/tohn/SSD/prostate_custom/train/prostate_custom_140.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-1ac72008cba54a00bd1aaec954fd1f35?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=zDfo3mBgoZeNCWGg%2BHle5ygIbBy0jxYysOcPsbcGR%2Bw%3D,508,343,58,54,0.56132597,0.4715149,0.06519337,0.075445816,prostate_custom_140.jpg
141,141,/media/tohn/SSD/prostate_custom/train/prostate_custom_141.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cb3c69f97cec4e43b173c19ca6797bb4?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=ps7NHsb%2FRqusA9Rd0hIM0kF9h2%2FibIH0%2FfcCmIMcauo%3D,460,319,22,40,0.5145414,0.44407552,0.025727068999999998,0.055555556,prostate_custom_141.jpg
142,142,/media/tohn/SSD/prostate_custom/train/prostate_custom_142.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-49747ce56d3e4a21b62f0b6758bb5444?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=EE1WKQDRj6VNyyAmRcbnAGY908WLAVKY5B7NbzEVPPg%3D,477,281,55,34,0.5346755999999999,0.39129776,0.06263982,0.047222223,prostate_custom_142.jpg
143,143,/media/tohn/SSD/prostate_custom/train/prostate_custom_143.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-bafb6984e3134639a19724e5ef80ecec?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=EIHZ2lWj0ugdzxZ0Mm9edGAXdOZLZs7cAWPtXDjRygs%3D,520,322,40,46,0.58277404,0.44824220000000004,0.04474273,0.06388889,prostate_custom_143.jpg
144,144,/media/tohn/SSD/prostate_custom/train/prostate_custom_144.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-5307a5babb574ef58a7b0263ccde8c2e?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=GcnaXzLnvjQin%2FQfaFEmjo8UxILLbWkONpwwstf%2FWKY%3D,379,286,62,37,0.42458100000000004,0.39824218,0.07039106,0.05138889,prostate_custom_144.jpg
145,145,/media/tohn/SSD/prostate_custom/train/prostate_custom_145.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-019bed01cd274adbb58be9486d417bfb?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=0Bjh45NthV%2F9yk9sLpWqGIJxTLLRtVCh4w2ypv4nwr0%3D,488,338,42,56,0.54464287,0.4704644,0.04799107,0.07777778,prostate_custom_145.jpg
146,146,/media/tohn/SSD/prostate_custom/train/prostate_custom_146.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-013e4d8201b444b59ed0af894e4a0c5f?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=Ny9wioX8TEyf%2BBvcwxvNcIzlngPaYbrAHzRxDLK7sXc%3D,485,338,38,48,0.54301673,0.4704644,0.042458102000000005,0.068055555,prostate_custom_146.jpg
147,147,/media/tohn/SSD/prostate_custom/train/prostate_custom_147.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-12d29fef86df4612976ad68203d795f1?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=bDe%2FqnQg7%2FPxY3jdWMtUdAYIzhg8Jk0tGToUXQ3MiUU%3D,447,289,42,58,0.5,0.40240887,0.046979867,0.08055556,prostate_custom_147.jpg
148,148,/media/tohn/SSD/prostate_custom/train/prostate_custom_148.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-019308f162194b14861d4ba333b11326?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=wuA7bUtoRVmD44tXqXgWaTcFu33HrwzRI6cEcSA6rnM%3D,470,267,42,50,0.52684563,0.3718533,0.046979867,0.07083333,prostate_custom_148.jpg
149,149,/media/tohn/SSD/prostate_custom/train/prostate_custom_149.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-0d69707f06ae4a1d88c119dd9d43f534?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=Nl4UZBatCb%2FUN2ms1PIswgasHHb4WTADIXPbQQr0jYg%3D,456,271,43,42,0.5106145000000001,0.37740886,0.04916201,0.059722222,prostate_custom_149.jpg
150,150,/media/tohn/SSD/prostate_custom/train/prostate_custom_150.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2d7dba2723214b15843a8d94ff04161d?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=i4E7oRNYtp%2FQDv%2B84gfE%2BqGE0aEzIu6E1L655MLJln0%3D,432,339,50,43,0.48218262,0.4698954000000001,0.055679288,0.060857537999999996,prostate_custom_150.jpg
151,151,/media/tohn/SSD/prostate_custom/train/prostate_custom_151.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2d7dba2723214b15843a8d94ff04161d?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=i4E7oRNYtp%2FQDv%2B84gfE%2BqGE0aEzIu6E1L655MLJln0%3D,447,261,75,73,0.49888640000000006,0.36201158,0.08463251599999999,0.10096819,prostate_custom_151.jpg
152,152,/media/tohn/SSD/prostate_custom/train/prostate_custom_152.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-34a27baa834e4229a5c4c9bef5ad4891?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=Tkn9ahYMSUUEmm3RY6%2FMIFRxlZEfSSGlueW5PdaaKL8%3D,433,324,59,72,0.4854585999999999,0.45101997,0.06711409,0.1,prostate_custom_152.jpg
153,153,/media/tohn/SSD/prostate_custom/train/prostate_custom_153.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-34a27baa834e4229a5c4c9bef5ad4891?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=Tkn9ahYMSUUEmm3RY6%2FMIFRxlZEfSSGlueW5PdaaKL8%3D,455,261,50,62,0.5100670999999999,0.36351997,0.055928412999999996,0.0875,prostate_custom_153.jpg
154,154,/media/tohn/SSD/prostate_custom/train/prostate_custom_154.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-acfa1bea1ef3401dae6ea8de8ee8c89f?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=FPU1Mdjt%2F30Uo43vwDHuMYtS%2FuJGd4fevWeGvhsaVew%3D,451,321,55,66,0.5055928,0.44685329999999995,0.061521254000000004,0.093055554,prostate_custom_154.jpg
155,155,/media/tohn/SSD/prostate_custom/train/prostate_custom_155.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-acfa1bea1ef3401dae6ea8de8ee8c89f?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=FPU1Mdjt%2F30Uo43vwDHuMYtS%2FuJGd4fevWeGvhsaVew%3D,460,248,34,74,0.5145414,0.3454644,0.039149888,0.10277778,prostate_custom_155.jpg
156,156,/media/tohn/SSD/prostate_custom/train/prostate_custom_156.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ca53e84ab6c54f13b50230e62e8fb554?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=77Gc7PNac7useFFjSkN3fnw6Y862Y7XZBGeYr0%2BLdJU%3D,440,270,77,95,0.49328858,0.37601995,0.086129755,0.13194445,prostate_custom_156.jpg
157,157,/media/tohn/SSD/prostate_custom/train/prostate_custom_157.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ca53e84ab6c54f13b50230e62e8fb554?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=77Gc7PNac7useFFjSkN3fnw6Y862Y7XZBGeYr0%2BLdJU%3D,403,220,71,29,0.45190156,0.3065755,0.08053691,0.04027778,prostate_custom_157.jpg
158,158,/media/tohn/SSD/prostate_custom/train/prostate_custom_158.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-600ad5d735dd48e6974f6bc8174edcbf?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=p4M5cRkObGW6VumH%2Fm%2BJ4g8D8u1BmhigwtUaCBE%2BJ4s%3D,455,312,51,43,0.5100670999999999,0.43435329999999994,0.058165547000000005,0.06111111,prostate_custom_158.jpg
159,159,/media/tohn/SSD/prostate_custom/train/prostate_custom_159.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-600ad5d735dd48e6974f6bc8174edcbf?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=p4M5cRkObGW6VumH%2Fm%2BJ4g8D8u1BmhigwtUaCBE%2BJ4s%3D,408,228,68,40,0.45637584,0.31768662,0.077181205,0.055555556,prostate_custom_159.jpg
160,160,/media/tohn/SSD/prostate_custom/train/prostate_custom_160.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-a481913169434a40a23726aab0087f0d?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=wqRBg5qCPy8M4BVfkC21nG0S7uAOQ8c1TraEEAXUBWk%3D,415,230,44,42,0.46420583,0.32046440000000004,0.05033557,0.058333334,prostate_custom_160.jpg
161,161,/media/tohn/SSD/prostate_custom/train/prostate_custom_161.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-a481913169434a40a23726aab0087f0d?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=wqRBg5qCPy8M4BVfkC21nG0S7uAOQ8c1TraEEAXUBWk%3D,433,286,89,82,0.4854585999999999,0.39824218,0.10067114,0.11388889,prostate_custom_161.jpg
162,162,/media/tohn/SSD/prostate_custom/train/prostate_custom_162.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-745e759152f14fd2b2637d3bff08d80b?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=fRiNKPAXIurIttingedDAE91bQnFozAxcKQLhXdb6u0%3D,436,269,24,23,0.48769575,0.37463108,0.026845637999999998,0.031944446,prostate_custom_162.jpg
163,163,/media/tohn/SSD/prostate_custom/train/prostate_custom_163.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-745e759152f14fd2b2637d3bff08d80b?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=fRiNKPAXIurIttingedDAE91bQnFozAxcKQLhXdb6u0%3D,427,385,26,20,0.4787472,0.53574216,0.030201342000000003,0.027777778,prostate_custom_163.jpg
